"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Ballard","Seattle","WA","Seattle-Tacoma-Bellevue","King County",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,2.33,2.38659931840312,2.60746802514633,2.2293555638816,2.13603896103896,2.35909090909091,2.47142857142857,2.5741935483871,2.66355140186916,2.49519230769231,2.44516129032258
"Beacon Hill","Boston","MA","Boston-Cambridge-Newton","Suffolk County",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.96196513470681,3.92095015576324,4,3.81818181818182,3.74193548387097,3.77844684385382,3.88888888888889,3.96124639958104,3.86613875520314,3.80530973451327,3.79848820058997,3.82575757575758,4,4.01428571428571,4.02857142857143,4.125,4,3.96666666666667,3.87301587301587,3.58333333333333
"Upper Eastside","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04493966569631,1.81159420289855,2.0746887966805,2,1.88261131167268,1.93522167487685,2.07438143537729,2.02702702702703,2.09399811226473,2.22727272727273,2.29082227527622,2.32845668387837,2.34445446348061,2.26288540946153,2.21123270699979,2.04545454545455,2.13569954949265,2.1547619047619,2.07269793369378,2.06868686868687,2.06043956043956,2,1.91256830601093,1.99697122665321
"West Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83804347826087,2.75,2.80127855887522,3.17333333333333,3.31666666666667,3.02370203160271,2.83783783783784,2.76890308839191,2.71052631578947,2.525,2.72373540856031,2.83268633540373,2.83268633540373,2.8,3.01892655367232,3.23809523809524,3.24242424242424,3.42619047619048,3.26666666666667,2.86222903713662,2.83349802371542,3
"East Somerville","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.875,1.64583333333333,1.93269230769231,2.225,2.25488372093023,2.42316461468308,2.37004731795151,2.34313725490196,1.98830409356725,2,2,1.96157922628511,2,2,2.21575043630017,2.46478873239437,2.4875,2.5,2.457741617357,2.465483234714,2.525,2.08449202817946
"Noble Square","Chicago","IL","Chicago-Naperville-Elgin","Cook County",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97058823529412,1.95588235294118,1.83782051282051,1.8,1.83333333333333,1.71428571428571,1.78619047619048,1.71465909090909,1.7,1.77478580171359,1.76239290085679,1.775,1.775,1.8875,1.84,1.8,1.90909090909091,1.82352941176471,1.9375,1.8375
"Isle of Normandy","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79461615154536,1.98412698412698,1.86190476190476,1.80952380952381,1.78571428571429,1.79487179487179,1.80849130882442,1.89285714285714,1.83522226083238,1.85714285714286,1.84615384615385,1.84412955465587,1.87012987012987,1.78571428571429,1.83266932270916,1.83319327731092,1.97832233741753,1.90711928335691,1.88501413760603,1.81756756756757,1.85714285714286,1.91830671100692
"East Ukrainian Village","Chicago","IL","Chicago-Naperville-Elgin","Cook County",141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88582183186951,2.60983520336606,2.22941176470588,1.9639468117256,1.98611111111111,2.04052287581699,2.28666666666667,2.14214046822742,2,2.06758928571429,2.16666666666667,2.15384615384615,2.46666666666667,2.24375,2.16666666666667,2.125,2,1.97222222222222,1.895,1.94444444444444,2.25
"Old Town Triangle","Chicago","IL","Chicago-Naperville-Elgin","Cook County",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13942307692308,2.5,2.40666666666667,2.5,2.54777070063694,2.54777070063694,2.51666666666667,2.59531392174704,2.59531392174704,2.66382978723404,2.72012158054711,2.55531914893617,2.54468085106383,2.65531914893617,2.64084507042254,2.6563252078343,2.65066225165563,2.60770975056689,2.5,2.56555201698514,2.56496815286624
"Old City","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99095022624434,2.01655712841254,2.08437291542133,2.03674787316319,2,2.05082618639222,1.99333333333333,1.99054865938431,1.96355060034305,2.01887347494891,1.94029850746269,1.99952617863066,2.04545454545455,2.01492537313433,2.04746749035803,2.04545454545455,1.99909090909091,2.03804347826087,2.06521739130435
"Wellington-Harrington","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88888888888889,3.2,3.16666666666667,2.97916666666667,2.97330097087379,3,2.93650793650794,2.91616038882139,2.86666666666667,2.70833333333333,2.66111111111111,2.65,2.60303687635575,2.65833333333333,3.04136253041363,3.1,3.13392857142857,3.14285714285714,3.09090909090909,2.84802716688228,2.83333333333333,2.8
"Victoria Park","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80009474182852,1.81451612903226,1.86791277258567,1.92857142857143,1.91666666666667,1.87517017488742,1.94,1.86222420506165,1.8457768366406,1.875,1.81451612903226,1.88217101357229,1.8132983329725
"West Loop Gate","Chicago","IL","Chicago-Naperville-Elgin","Cook County",146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7107969151671,2.72967032967033,2.62615502776793,2.57860215053763,2.51066666666667,2.51285720321677,2.51239543853205,2.47774826809293,2.50523168908819,2.43756243756244,2.5890899122807,2.63151840490798,2.65555555555556,2.6031847133758,2.54742096505824,2.60246138791437,2.60246138791437,2.66666666666667,2.72167487684729,2.28428701180745,2.36629526462396,2.38788300835655,2.53069306930693,2.49328358208955,2.56653193954395
"South Central Beach","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91987179487179,2,2.04166666666667,2.18750410789636,2.25,2.25,2.25,2.39702517162471,2.17028380634391,2,2.17028380634391,2.19252445350752,2,2,2,2.26785714285714,2.19252445350752,2.23238255033557,2.32258064516129,2.33009708737864,2.33333333333333,2.26785714285714
"New Eastside","Chicago","IL","Chicago-Naperville-Elgin","Cook County",148,,,,,2.55885220125786,2.57534246575342,2.5609756097561,2.57534246575342,2.50429447852761,2.54726447600639,2.5880330834841,2.625,2.65346534653465,2.65346534653465,2.65346534653465,2.66666666666667,2.74004271615849,2.69495462427095,2.70695111794478,2.92378874856487,2.78301886792453,2.68754355400697,2.6578585010819,2.63717227614987,2.625,2.67123287671233,2.625,2.64238410596027,2.68098428576761,2.72002686646233,2.85849056603774,2.74456883293394,2.75479452054795,2.74109589041096,2.82951318283646,2.83939393939394,2.88667358671351,2.8648974668275,2.87071732786497,2.86257668711656,2.86612903225806,3.05702479338843,3.04327439127733,2.91198622273249,2.8741935483871,2.84074960127592,2.80378300876032,2.8741935483871,3.06861313868613,2.89151873767258,2.80531525746567,2.82007575757576,2.59633027522936,2.89101338432122,2.92168807127155,3.02409638554217,3.03624161073826,3.01193633952255,2.901504603638,2.90293912074933,2.69252674405254,2.76923076923077,2.76923076923077,2.64807585052984,2.79878048780488,2.85929402432575,2.77585131817007,2.79878048780488,2.84615384615385,2.87370710138639,2.741534149923,2.80495340652659,2.59633027522936,2.57680437945156,2.61363636363636,2.61052631578947,2.61191372321946,2.68,2.68251533742331,2.63611365719523,2.4538123546136,2.44968944099379,2.44059405940594,2.5651412914172,2.37748344370861,2.36045197740113,2.4045990682922,2.46561905573063,2.6315169769989,2.64105960264901,2.53245033112583,2.5046357615894,2.62980740020657
"West End","Boston","MA","Boston-Cambridge-Newton","Suffolk County",149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33333333333333,3.34745762711864,3.38526727509778,3.34745762711864,3.38274520700195,3.44320196017099,3.50250577015454,3.39747793190416,3.76692456479691,3.81944444444444,3.81944444444444,3.9859452552951,3.63427697016067,3.74234908006486,3.52380952380952
"The Port - Area 4","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91025641025641,2.91987179487179,2.96153846153846,3.11111111111111,3.11111111111111,3.04709141274238,2.95966747459285,2.96296296296296,2.8493894165536,3.04709141274238,2.8246947082768,3,2.80769230769231,2.73333333333333,3.04709141274238,3.04140284922833,3.08333333333333,3.03370786516854,2.875,2.83653846153846,2.98883374689826
"Old Town","Chicago","IL","Chicago-Naperville-Elgin","Cook County",151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65833333333333,2.59330484330484,2.395,2.44444444444444,2.36875,2.58536585365854,2.46975609756098,2.55479074536948,2.58293838862559,2.64197530864198,2.69488536155203,2.88051623646961,2.89342214820983,3.11615245009074,2.56410256410256,2.40833333333333,2.38461538461538,2.64814814814815,2.7009009009009,2.53571428571429
"River North","Chicago","IL","Chicago-Naperville-Elgin","Cook County",152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90625,2.96428571428571,2.88032786885246,2.8809963099631,2.94710504703599,3.11739130434783,3.06276150627615,3.07062344706278,2.9149619319573,2.89508196721311,2.87812840043526,2.87812840043526,2.85008804436385,2.96289580605084,2.95920138888889,2.94853263696503,2.79464914930031,2.72953330092368,2.90451388888889,2.92468619246862,2.97851239669422,2.74571857908537,2.91418252290345,2.90451388888889,2.72644628099174,2.71742543171115,2.85974613383531,2.92042803717555,2.85271317829457,2.81007751937985,2.8,2.76898338721225,2.91846634347553,2.86025545216765,2.66952455183164,2.76928191489362,2.70879120879121,2.76987447698745,2.81880341880342,2.91517857142857,3.05092186128183,3.03424657534247,3.24483775811209,3.2810145254336,3.10957004160888,2.99959579628133,2.88541912632822
"Hyde Park","Austin","TX","Austin-Round Rock","Travis County",153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91706730769231,1.94383753501401,1.89024390243902,1.85469023962595,1.76949152542373,1.75696798493409,1.8756656323028,1.91150442477876,1.91150442477876,1.90441292667509,1.88167813831531,1.85364941010741,1.7937748015873,1.82817109144543,1.71296296296296,1.67482035365192,1.58414634146341,1.68141592920354
"Union Station","Denver","CO","Denver-Aurora-Lakewood","Denver County",154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81818181818182,2.77660183066362,2.8334200124818,2.80320366132723,2.81069273975452,2.86363636363636,2.94117647058824,2.81069273975452,2.9024064171123,2.9024064171123,2.85714285714286,2.86363636363636,2.75
"Fulton River District","Chicago","IL","Chicago-Naperville-Elgin","Cook County",155,,,,,,,,,,,,2.45000845531674,2.42723285622779,2.37047898338221,2.49083257270494,2.41444632290786,2.43961352657005,2.55274261603376,2.59265734265734,2.47074829931973,2.496699669967,2.61569062190096,2.47981347050623,2.48502717391304,2.70063256458605,2.69806739804657,2.70714285714286,2.70807659843849,2.6729055258467,2.64027370478983,2.57453813017832,2.57309941520468,2.6091607726477,2.58108108108108,2.61904761904762,2.66281507514607,2.63636363636364,2.63938315539739,2.67080745341615,2.84072249589491,2.70477815699659,2.70477815699659,2.83350812709569,2.87214130434783,2.88969616908851,2.88524590163934,2.8006589785832,2.84563758389262,2.73210115385867,2.71785453216374,2.72072312286689,2.64774586983036,2.67080745341615,2.7321301837035,2.68195701609667,2.64164432529044,2.62422634836428,2.61992945326279,2.52248201438849,2.52248201438849,2.38103756708408,2.66301369863014,2.66310794780546,2.66310794780546,2.57281553398058,2.66310794780546,2.77186654643823,2.66310794780546,2.67686714134222,2.91704725633718,2.66310794780546,2.55913503971756,2.57281553398058,2.63861689237501,2.66310794780546,2.66468282727128,2.66310794780546,2.67080745341615,2.66474271484721,2.65725870329379,2.61517923320531,2.65583075335397,2.61275773195876,2.65273311897106,2.62835344423618,2.65335051546392,2.66485998193315,2.57087628865979,2.68292682926829,2.79472140762463,2.76796230859835,2.66310794780546,2.71798404381996
"Garment District","New York","NY","New York-Newark-Jersey City","New York County",156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.10540540540541,5.39367834220775,5.98076923076923,5.67143384338434,5.25524725274725,5.24019584139265,6.10633333333333,6.00044773756373,6.02,6.04181818181818,6.22974683544304,6.11246943765281,5.34477929788332,5.59670781893004
"North University","Austin","TX","Austin-Round Rock","Travis County",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84375,1.91111111111111,1.91111111111111,1.94215425531915,1.76291471832554,1.68461538461538,1.65798611111111,1.65,1.65798611111111,1.64173546108511,1.59242507309942,1.61232638888889,1.88888888888889
"South Pointe","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53557504873294,3.76811594202899,3.52162423936159,3.52162423936159,3.67647058823529,3.51851851851852,3.7593984962406,3.70263445263445,3.51851851851852,3.43862667977712,3.58217592592593,4.05982905982906,4.1328807190589,3.99636693914623,3.57549857549858,3.54946026428438,3.85654261704682,4.04456654456654,4.01404151404151,3.96825396825397,4.03721379998752,4.34306569343066,4.20309347679892,4.12271062271062,4.08119658119658,4.08119658119658,4.00494909380977,4.19354838709677,4.19354838709677,4.14171388806044,4.04745838956365,4.1025641025641,4.08119658119658,4.01459854014599,3.87182910547397,3.90510948905109,3.61570247933884,3.78787878787879,3.78787878787879,3.55095336529802,3.57664233576642
"Central Hill","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09401709401709,2.25,2.375,2.3875,2.49166666666667,2.49166666666667,2.49333333333333,2.31666666666667,2.34230769230769,2.125,2.22222222222222,2.22222222222222,2.35576923076923,2.2,2.33333333333333,2.21825396825397,2.3125,2.42130750605327,2.33333333333333,2.08116883116883,2.10289579871825,2.03655352480418
"Corey Hill","Brookline","MA","Boston-Cambridge-Newton","Norfolk County",160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90401785714286,2.81870506794671,2.66061230964467,2.65625,2.67857142857143,2.67261904761905,2.67177302393038,2.8125,2.91666666666667,2.93333333333333,2.95,2.86642857142857,3.09838709677419,3.04878048780488,3.04878048780488,3.16845878136201
"French Quarter","New Orleans","LA","New Orleans-Metairie","Orleans Parish",161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26038602941177,2.18333333333333,2.21052631578947,2.18245967741935,2.18070652173913,2.1875,2.18609865470852,2.2,2.17917675544794,2.20125786163522,2.15367965367965,2.24242424242424,2.22222222222222,2.17391304347826,2.13571428571429,2.22222222222222,2.17519181585678,2.18120805369128,2.10843373493976,2.0787037037037,2.07407407407407
"City Center","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34264432029795,3.37129929105819,3.35195530726257,3.25884543761639,3.25884543761639,3.33333333333333,3.63621794871795,3.47114764667956,3.25884543761639,3.54530885780886,3.29300725335722,3.24431818181818,3.21506286266925,3.07486631016043,3.13190063091483,2.7,2.93814432989691,3.23411559814232,3.29787234042553,3.01112823971481,3.014526710403
