"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Westchester","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849000,849500,854500,865000,862000,857000,852500,899000,890000,889000,892000,899499.5,949000,999000,969000,995000,999000,999375,995000,992000,979000,999000,1089000,1094500,1199000,1197000,1199500,1199000,1199000,1150000,999999,1100000,1100000,1125000,1173323.5,1295000,1224500,1199000,1199000,1199000,1200000,1222500,1199000,1199000
"Mayfair","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",145,119900,129900,134900,134900,132449.5,128400,128950,129900,131900,129900,128450,129900,129500,129000,129900,129900,134000,133900,129900,129900,128750,125000,124900,123949.5,124900,122500,119900,124700,124900,124000,122500,124900,124900,124900,124900,122900,119900,123697,125000,120000,119900,121900,119900,124400,119900,115000,114900,116500,114900,114900,119000,119900,119900,125000,125000,126499,125500,127700,125000,119949,119900,119900,124900,119900,119900,119900,124199.5,122900,125000,125000,125000,124900,125000,125000,129000,124950,127999,129900,134900,129450,139450,136000,136000,129900,129900,134900,139900,139900,149900,151949.5,154900,139900,145000,149999,156450,149949.5,157900,149450,149900,150000,151800,167000,169949.5,178944,179900,176500,170000
"Chatsworth","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",146,348450,349500,349500,373000,359900,362950,365000,384000,375000,360000,349900,339000,344500,345000,345000,349947.5,349700,359000,350000,350000,350000,349450,339250,339000,334450,319975,339999,344499.5,360000,377000,349946.5,331000,345000,340000,340000,346000,349900,358900,365450,369000,399000,397450,409999.5,399974.5,439450,424475,429250,419900,409900,420000,412500,450000,444525,459950,473999.5,462700,465000,475000,475000,462700,450000,454850,462700,465000,479000,477000,492450,489925,484500,469469,472234.5,467250,475000,464250,475000,484475,499000,504700,529000,525000,494900,515000,520475,510000,495000,485000,489000,511950,559900,554500,549975,575000,569900,589999,599450,583990,613990,639982,629594,624999,604000,597000,597000,590000,599950,610000,599900
"Saugus","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",147,349000,349000,329000,330000,325000,335000,330000,338000,335000,329000,325000,319900,310000,310000,314900,314450,299900,308500,309450,309000,297000,289000,289900,284950,287000,289450,289000,289500,289900,290000,299000,292500,299900,299900,299900,296200,310000,320000,330000,369900,399000,399000,394500,399000,399000,385000,389000,386000,395000,390000,390000,384900,399000,412782,419000,409999.5,419000,419000,414975,409950,418490,419000,418000,417000,417500,424958.5,425000,419500,425000,429999,432485,434495,436745,449000,449900,459000,450000,449450,455000,459000,469350,469900,475000,479900,498500,499925,5e+05,507375,499999,512475,516000,519900,512450,505000,499999,509500,515000,518800,515000,519500,515000,517495,525000,524000,514000,510000,502000
"West","Fresno","CA","Fresno","Fresno County",148,140000,143700,139900,134925,139900,139950,134800,141750,134950,129700,130000,129900,132550,129900,124000,124900,128000,128000,123700,129450,120000,119900,120000,114000,119450,110000,117700,115000,121871,118000,119000,129925,132600,129950,139000,135450,137250,139900,142700,145950,152900,164900,164950,154900,154999.5,149000,150500,155000,170000,164900,169000,158000,155000,155450,161700,164950,168450,172450,165000,172000,189000,194900,179999,179999,185000,185000,194350,193500,195000,185000,185000,186450,185000,184950,193920,199900,194410,189900,187500,215000,202981.5,208963,210000,207000,209475,207000,214963,215000,215000,216000,215500,219422.5,215250,234900,232450,222450,235000,230807.5,225000,235000,235000,235000,239900,230000,230000,229925,235000
"Central","North Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259000,265000,259000,249950,275000,289900,275000,265000,290000,298500,289900,290000,290000,292500,297000,299000,299000,299500,297000,299000,300500,299450,299950,300500,295000,3e+05,295000,297183,297450
"La Sierra","Riverside","CA","Riverside-San Bernardino-Ontario","Riverside County",150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,312000,285000,317000,319000,318000,315000,314950,310000,309990,320000,320000,320050,320000,321450,327000,334500,334500,330000,325000,325000,325000,324900,325000,340000,339450,339900,342394,342444,339750,339900,349450,349450,349450,349900,349450,352450,347250,360000,360000,365000,359500,345000,360000,360000,369900,375000,367500,375000,375000,389944,389888,396500,385000,392000,387500
"Wolf Creek","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70250,73250,80000,81000,80000,91900,88500,87500,89000,89000,84900,84999.5,86499.5,85000,86000,85000,79925,83500,84950,94950,94950,99900,99900,1e+05,91900,86500,99900,100950,102000,1e+05,115000,115000,109900,102000,113000,114000,115000,118000,115000,117000,130000,129900,129900,130000,134900,132950,137000,139900,135000,129900,136450,140000,139900,135000,131450,139900,142000,139500,149450,149000,142000,143950,162400,163900,159900,155750,165250,163000,175000,173000
"La Jolla","San Diego","CA","San Diego-Carlsbad","San Diego County",152,1358500,1295995,1280000,1295000,1295876,1295000,1300000,1295000,1288000,1250000,1295000,1295000,1262500,1199000,1185000,1160000,1150000,1127500,990950,999999.5,1063750,1050000,969950,965000,997450,995950,1023495,1092000,1095000,1135000,1145000,1190000,1187500,1147500,1269000,1249900,1250000,1259500,1257500,1325000,1380000,1484500,1450000,1395000,1375000,1380000,1395000,1472500,1329000,1395000,1365000,1396000,1300000,1340000,1400876,1399938,1472500,1399000,1454500,1500876,1650000,1526000,1598500,1695000,1795000,1699000,1712500,1695000,1627500,1595000,1625000,1695000,1696500,1872500,1924997.5,1897497.5,1895000,1950000,1885000,1731500,1768000,1847000,1895900,1895000,1850000,1712000,1850000,1799900,1797450,1870000,1890000,1797000,1825000,1695000,1875000,1872500,1850000,1837500,1875000,1836000,1899000,1965000,2049500,1995000,1998000,1995000,2149500
"Gateway - Green Valley Ranch","Denver","CO","Denver-Aurora-Lakewood","Denver County",153,152100,150000,150000,150000,150000,150000,154900,152100,155000,158000,154900,150000,150000,146750,148750,139900,139900,141750,139900,142900,145000,151000,150000,151000,152500,152250,154900,154900,158500,159250,161000,164000,164900,170000,165000,166850,171000,175000,180000,179900,185000,190000,199900,2e+05,199949.5,199900,201000,2e+05,2e+05,205000,209250,219900,224950,223950,220000,225000,220000,225000,234950,228750,235000,239900,241500,249900,250000,255000,254900,255000,259000,264900,273449.5,268499.5,279500,285000,279900,279900,279900,279949.5,284900,286500,290000,292250,290000,289900,289900,299950,299000,304950,315000,314999,314999.5,315000,313000,319950,320000,317500,320000,320000,320000,327450,335000,335000,337750,337500,334999.5,335000,334900
"Southwest","Reno","NV","Reno","Washoe County",154,312450,3e+05,3e+05,299000,299000,299000,296500,295000,279500,285000,290000,289900,269000,265000,259900,249000,240000,249450,267000,249900,263500,266450,234900,224895,220000,224900,228450,230520,230000,230250,252500,259950,267450,280000,275000,276750,279000,271950,275000,264950,289900,304950,299750,312450,315000,325000,327000,331500,330000,325750,349500,350000,344900,350000,359900,359900,370000,369450,365000,374900,395450,386075,377150,376075,394000,387000,399000,450000,469000,462500,460000,415000,419500,424950,415000,415000,405100,409900,405000,427450,424450,424950,425000,424000,459000,470000,470000,479000,484000,474900,450000,472000,488750,495000,515000,524900,479000,499950,512000,525250,522450,522450,499900,515000,490000,495900,490000
"Southwest Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso County",155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379900,384500,377900,402750,389500,348375,339950,348375,365000,350000,365000,397500,359000,375000,374500,375000,362475,393975,398950,364975,385000,395000,399425,425000,431696,4e+05,416946.5,399000,404900,387500,352450,375000,369000,342950
"Rancho Charleston","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129400,122250,122000,120000,119900,118000,120000,119000,117500,115000,121000,132500,130000,137500,139000,134997,135235.5,129996,129996,130000,125000,142450,150000,159000,149800,145000,146900,148900,145000,144900,142000,139900,149950,159495,164995,169900,169900,175000,173800,177000,182444,180000,199900,197250,216000,199500,190000,199500,209900,212450,209900,216450,217350,225000,224700,235950,236900,249994.5,245000,249900,255000,262000,274450,274999.5,269950,267000
"West Lawn","Chicago","IL","Chicago-Naperville-Elgin","Cook County",157,174950,174900,167000,164450,169000,159900,157900,157900,158900,156400,149900,153450,157900,139900,129900,125000,129000,129000,129450,132450,137450,136000,127500,125000,129900,138450,139000,137000,135000,130999.5,133436.5,134873,124900,126000,130000,130000,135000,137000,135000,135000,138750,136750,149000,144450,149900,139950,145000,145000,147950,139950,149000,149000,149450,150950,155000,163750,155000,165000,157450,159900,159000,154000,149900,159450,167450,169900,165000,164900,165000,160000,167000,173450,160000,168999,177450,185000,189900,189900,194400,194450,189000,185000,185000,185400,189350,194999,194950,195000,205000,213500,214500,211450,205000,199900,199900,204900,197325,199900,205000,209950,217850,220000,219900,218875,219900,225000,222400
"Summerlin South","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",158,299900,299945,299995,299450,299000,255647.5,249450,246000,245000,240000,228000,229000,226990,222990,222990,215000,216995,220000,219949.5,220000,219900,225000,229990,240000,239774,243210,243210,249995,251995,249997.5,249900,261445,269990,269950,269900,278935,281990,281990,292880,295950,295032,299945,299900,299900,299900,299945,299900,309999,303990,312116.5,314333,307000,328500,322000,329000,349000,349899,349194,349943.5,357000,353335,361900,365000,366444,366900,349999.5,349999,349900,346576,349999,350000,349900,359900,365000,365000,364999.5,369250,366888,369000,371000,379450,389000,395000,424880,414950,424999,399900,425000,439499.5,462449.5,448195,444880,479000,499900,499825,521990,529000,528575,548495,575000,534500,526940,524200,497000,479000,494900,479475
"Overbrook","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98500,87900,89999,85000,89999.5,85350,85350,87800,92900,96055,89900,98450,106000,97900,99950,105000,104950,105000,95000,1e+05,102500,97000,99400,110000,107900,105000,115000,115000,115000,102900,103604,102900,103604,105000,110000,114950,110000,107450,109950,124000,124450,124900,119900,115000,123450,129000,129900,129900,125000,119000,122450,134900,130000,129900
"South Corona","Corona","CA","Riverside-San Bernardino-Ontario","Riverside County",160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317450,329900,341900,353950,350000,353950,373500,378000,389900,365000,365000,375000,383000,387000,394999,384950,394500,399450,399900,385000,397400,389700,390000,390000,415000,409950,412500,425000,416950,429000,416500,424900,420000,427450,418000,415000,422500,423750,422500,417950,434000,439888,444900,444900,444950,437450,429000,429900,449900,449900,449900,449950,459000,460000,459999,449900,469000,449898,447200,469450,472949.5,492252.5,510000,514990,510000,514194,498940,489000,489000,489900
"Hyde Park","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399450,440000,459000,453250,434500,402499.5,399499.5,399999,397000,399000,395000,390000,394400,420000,447000,425000,425000,475000,499000,519999.5,550000,537499.5,562000,562000,539900,549000,534450,569000,570000,594000,577500,559000,554500,562000,572500,599949.5,570000,570000,599999.5,624500,680000,669000,684500,624950
"M Streets","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",162,331900,335900,350000,350000,352500,349000,349000,344000,332400,315000,320000,319000,319500,325000,329450,339250,336500,330000,337000,339000,339500,337448.5,329000,329000,337450,315500,350000,375000,364900,369000,364900,350000,334897,369000,347500,361999,376950,379000,385000,399000,410000,399925,399250,404450,384500,383000,409000,409000,409900,409950,408250,429900,447500,429000,405950,424500,432450,430000,439000,425000,429900,429700,465000,475000,459450,450000,463280,474000,499000,482200,459000,448365.5,459000,485000,485000,499950,495000,495584,495292,495584,499000,499949.5,485000,475000,493450,487450,472400,499450,499900,5e+05,499900,499000,494900,510000,524500,511000,510500,524000,525000,534000,559000,549000,534000,534500,533950,550000,549900
"Hollywood Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",163,1399000,1382000,1299000,1289000,1289000,1300000,1275000,1279000,1270000,1260000,1199950,1144000,1100000,1139000,1099000,1149000,1244500,1099000,1194500,1280000,1175000,1199000,1243000,1239000,1285000,1294900,1269999.5,1299000,1299000,1297000,1245000,1339500,1387000,1375000,1250000,1250000,1200000,1215000,1299000,1499000,1399900,1449000,1452000,1595000,1759000,1749000,1795000,1795000,1697000,1699000,1695000,1695000,1854500,1799000,1975000,1850000,1749000,1663500,1597000,1595000,1639500,1772000,1759500,1724000,1599000,1562500,1495000,1450000,1495000,1497499.5,1497000,1697000,1700000,1850000,1872500,1947800,1895000,1988000,1950000,1995000,1899950,1860000,1867500,1950000,1899000,1995000,1997497.5,1975000,1995000,1995000,1995000,1995000,1972000,2115000,2055000,2049500,2049000,2160000,2250000,2297000,2372000,2278792,2349000,2372000,2099500,2200000,2249000
"Shelby Forest-Frayser","Memphis","TN","Memphis","Shelby County",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39011,39900,38000,39000,34950,35950,35000,39000,39000,37000,36450,35556,35556,37900,35700,42000,42000,44900,44000,44900
"East Las Vegas","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89450,82990,85995,96950,95000,104900,104900,111000,115000,110000,112900,116000,117000,116000,119900,120000,120000,119900,116800,119800,120000,125000,129900,129900,127500,125000,127500,132950,132200,132250,128500,127500,125000,129497.5,132450,139900,139950,145000,149000,159000,159000,159000,159000,155000,163245,162500,172450,169944.5,172449.5,182000,195000,197995,194000,195000,199999
"Whitney","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000,159450,155000,154900,152888,149999,149995,154900,162900,160500,160500,164500,165000,160000,159500,158000,157000,159250,159000,160000,164900,164900,165000,165000,169000,170944,175450,176000,170450,174900,175000,175000,175000,180000,190000,195000,192450,199950,2e+05,199999,210000,219900,215000,220000,220000,220000,229990,238500,235490,244990,239999.5,239900
"Fort Bend - Houston","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",167,84950,80155.5,80000,80000,84900,80500,82750,81000,80000,79900,79900,79000,79900,79900,76950,74950,72500,74500,72000,74900,77750,74900,79000,79900,79900,79900,75000,74000,69900,67000,75000,75000,72000,70000,71000,71000,71000,74950,77700,77500,81000,80000,84900,82500,83000,82750,85000,85000,85000,85000,81450,84500,84000,85000,86400,88700,93000,93750,89900,92500,94750,94750,92250,96500,94999.5,95500,93500,93000,96000,94500,105000,97500,95000,99950,101450,114000,113000,112000,120000,120995,120000,120000,125000,119998,124975,125950,128900,130000,129950,129950,135950,137000,134900,132550,135000,138500,139000,137250,139000,139250,139000,139950,142700,138375,137500,138000,139950
"Old Brooklyn","Cleveland","OH","Cleveland-Elyria","Cuyahoga County",168,87500,89900,89850,89850,88750,84950,84900,84000,82000,79900,79700,78000,76000,72000,69900,69900,72000,74400,74900,74900,74900,74900,69950,69900,69900,68500,68000,67300,68250,68500,65000,65000,64650,64900,64800,59999,59925,59900,59900,59900,59900,65000,69000,69700,69900,69900,69900,70400,69250,64900,66000,70950,73700,74950,74500,73000,70000,69900,69900,69000,69900,69900,69450,67900,69000,69900,69900,69900,69900,69900,70000,69900,69900,69900,73319,75000,75000,79000,73887.5,69900,71450,72950,74500,74900,76950,74900,74900,79900,79900,79900,82000,84900,79900,84900,84900,83900,84449.5,88450,89900,93750,93700,95000,94950,98450,90750,90000,89900
"Venice","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472500,1695000,1574388.5,1549000,1572500,1725000,1795000,1795000,1712000,1487000,1548000,1500000,1622250,1722500,1750000,1697500,1695000,1747500,1897000,2182500,2200000,1995000,1795000,2036500,1823500,1990000,1999000,1995000,1995000,2072500,1950000,1850000,1930000,1900000,1782000,1945000,1959000,1995000,1950000,2092000,2042000,1995000,1949000,1849500,1895000,2190000,2189000,2349000,2395000,2347000,2370000,2370000,2295000,2250000,2420000,2595000,2595000,2700000,2697500,2595000,2650000,2599000,2574500,2525000,2566000
"Mears Corner","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",170,228845,225000,223000,219950,219900,215450,219900,221500,225000,224949.5,220000,212500,210000,215000,210000,214950,210000,207000,210000,2e+05,193250,189999,190000,189999.5,189999.5,190000,205000,199450,209900,2e+05,2e+05,208700,204250,204900,199450,209900,203950,197000,199500,2e+05,210000,213900,209900,204950,2e+05,202450,209500,2e+05,2e+05,2e+05,213900,223000,224900,227450,224450,219400,212400,210000,212000,214900,218900,215000,215000,220000,224900,220000,218900,215000,217500,215000,215000,217000,219900,215000,209900,214000,214000,214500,217000,218700,222500,225000,220000,218900,224000,219449.5,229700,229900,229700,218950,224450,232350,229950,223722,224900,227450,228450,221450,229800,235000,236500,235000,239900,239000,239000,238000,236000
