"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Sheep Mountain","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",123,292287.5,290000,278000,262000,259900,259900,269888,259900,247450,239900,229900,220000,209950,207000,199950,199000,199000,193900,198900,199900,199888,199000,199900,196500,195200,199900,196950,194900,195400,219994.5,219999,222450,232500,242450,235000,236050,255000,259949.5,249450,249900,245000,259945,275000,268900,275000,287000,285000,285000,284990,294750,338950,342449.5,342449.5,349000,343499.5,335000,339925,334999.5,334999.5,339000,341950,343950,343950,344475,366950,358425,359900,351528,355000,366990,388750,382500,370000,369900,359000,368250,372500,379000,364000,357450,350000,350000,364250,381499.5,404450,404250,402120,412000,406569,390995,389000,407499,408441.5,450000,421999.5,420000,439900,449990,474899.5,460000,440000,424995,429900,414500,417450,405000,399994
"Sand Lake","Anchorage","AK","Anchorage","Anchorage Borough",124,385000,385950,379900,381000,397136.5,397136.5,401450,397900,403900,403900,381000,381000,414450,414450,389000,382700,393700,428500,406900,381450,379000,372500,375000,380500,378000,383950,378750,403900,425000,4e+05,401950,399900,406950,410000,419000,429500,437000,445000,435000,459000,449450,439900,436000,419900,449900,437000,419900,419900,449000,423000,453450,439900,459000,449000,429900,399750,429450,442000,449450,452400,467000,456950,464969,459000,459000,462450,462400,448000,445000,445000,445000,448750,450000,450000,439000,435000,429500,424950,395000,399900,399900,395000,415000,416000,429900,459500,389000,398700,389000,399900,384450,393700,393700,394900,399500,396900,388000,386250,387500,390750,410000,392650,394900,385000,387500,362450,355500
"Sandalwood","Jacksonville","FL","Jacksonville","Duval County",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278750,276950,274000,274250,274000,279900,299900,299900,284000,287000,281000,285900,289900,292900,292900,297000,295000,295000
"Tule Springs","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",126,218945,219500,219990,226350,227800,210000,199900,185000,186000,185000,183450,180000,181000,175000,182000,177750,174945,177500,177750,178300,179450,185000,187500,185000,185000,185000,185000,179450,188600,187000,185000,185000,189000,189000,185000,190000,199950,209000,195000,189495,217500,239900,240000,247500,249900,249999.5,252000,250000,265000,259500,278000,273500,279500,299000,294490,266950,272450,279900,275950,286950,299950,299900,299950,319900,319900,319000,313250,309900,309075,299997.5,289900,279900,309995,299000,287450,299000,292800,295350,298000,295300,298000,298500,305000,3e+05,315500,310000,310000,331950,336000,344900,344900,394450,395000,388000,359450,359900,379000,361950,350000,364000,359945,354949.5,374250,404768,425000,414888,399000
"Tribeca","New York","NY","New York-Newark-Jersey City","New York County",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500000,8500000,8750000,8750000,9975000,9975000,9975000,10500000,1e+07,10750000,10750000,10500000,10500000,9800000,9600000,9750000,9975000,11250000,1.1e+07,10950000,11875000,1.1e+07,10697500,10900000,10250000,10900000,10950000,10975000,10900000,9700000,9842500,9700000,9700000,9985000,8995000,8900000,8900000,8985000,8900000,8995000,9995000,8975000,8999000,9995000,8994500,8500000,8222500,8895000,8700000,8750000,8895000,9872500,8700000,8567500,8982500
"Freeport-Hackberry","Irving","TX","Dallas-Fort Worth-Arlington","Dallas County",128,451950,449900,439900,439900,439900,427450,424900,424950,424900,417450,434900,417450,419900,412000,422200,417450,419900,415000,419900,422200,409950,405000,399990,4e+05,424900,399900,396000,409950,404900,404900,409990,404250,409900,399000,399000,430450,449450,428990,439990,438000,424900,425000,433990,442990,446494.5,444999,439900,444431,446494.5,449900,454990,467633,473990,490000,487400,485000,519990,519990,515000,531000,540000,547990,550490,524990,549990,557495,560000,551445,542711,533495,525000,558990,527990,519425,512893,503258,519400,519850,519850,515582.5,519270,522410,5e+05,503230.5,520925,522990,522495,520000,519500,521900,523506,524950,521900,521900,524900,524900,524900,526900,527949.5,535949.5,549449.5,540000,533900,532900,548900,539900,539900
"Greenbrier West","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",129,325000,329000,329000,319900,320500,318000,322000,318000,305000,305000,305900,299900,298000,298000,3e+05,304900,299450,299900,309000,306780,305890,296400,284950,280900,289900,289900,296450,299000,294900,289900,288900,282900,289900,289900,285450,279900,282450,289900,285450,290000,310000,314900,324200,324999,3e+05,292400,289450,289000,289000,297450,3e+05,295000,316000,315000,318000,299900,299900,304900,319900,317000,311950,315000,303900,313500,310000,313450,302450,312450,304999,309999,309999,304949.5,307000,305000,319250,320000,309000,317450,309500,309950,314900,310900,308950,329900,349900,344900,324900,337000,344900,371744,369822,370000,375000,371744,367450,365000,365000,349450,339000,349500,339500,342500,339900,340000,340000,336750,342500
"Deep Creek North","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274900,270000,294900,319850,325650,339995,339990,339990,345450,335900,342495,349900,324950,349900,357900,359900,353990,364945,366100,367300,365037,366100,361625,329900,329900,334990
"West Salem","Salem","OR","Salem","Marion County",131,291397,292450,284900,289900,275000,276350,280000,279950,279900,281300,270451,267300,264900,264900,259900,262000,264900,259900,249900,259200,258000,249900,242900,234900,234900,242450,242450,245500,249500,245000,247250,246450,229900,232445,239700,235000,239000,237900,241500,239950,239900,238500,245000,243475,242000,242000,242000,239990,250000,260000,257450,249990,255000,259950,264945,264900,275000,274900,279450,279990,282445,286200,299850,299825,289900,299900,299900,299900,305000,310000,312450,320950,312500,319900,319900,319900,322900,324450,322400,322450,319900,319700,332900,349000,359590,359900,379900,374900,384900,395000,382400,375000,377000,367999,379000,384950,384900,388250,388000,389900,389250,387500,369900,384900,384900,398900,389900
"Western Branch North","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",132,299900,299900,299900,289900,294950,290000,289900,285400,269900,270000,284900,277450,272450,269900,264445,260000,263990,259900,260000,277400,295900,302450,309950,299950,299000,295900,284900,289900,284950,285000,285000,273450,273450,284900,286380,309900,294900,299900,304900,316900,297900,289900,295000,296950,302400,319900,319900,312450,319900,314900,325400,322900,318000,317900,324900,319900,315400,319900,322450,334990,323450,312950,310000,316450,317000,314900,309900,299999,302499.5,319900,313950,314950,289900,298950,280000,315000,318950,324000,319900,309900,299900,302400,306950,309950,319900,313450,314900,339944,339995,349950,339900,336200,339990,334900,329950,329900,339500,324900,321995,319900,340000,345000,342000,334000,333900,334900,334400
"Beach Haven","Jacksonville","FL","Jacksonville","Duval County",133,449900,449950,449900,439900,439900,419900,409320,409320,439000,419610,424950,401900,399900,403900,402900,397900,397900,394400,397450,398950,374900,399450,399000,385000,377400,379900,379450,379900,379900,374900,364450,374950,394000,392000,369900,390000,395000,395900,406900,406500,419900,419900,414900,425000,431950,427950,426450,428900,449000,453400,459000,459000,457000,460242.5,465000,449000,444950,447450,439112.5,444450,444450,444250,439000,429900,439000,445000,440000,442750,439250,435000,425000,423100,426450,431200,425000,429000,424900,439500,459000,461364,487900,487900,462000,449000,457700,467000,454450,474800,487400,479000,473500,463900,477450,499700,495000,495000,509900,489900,459800,459900,457750,455750,449450,477000,479900,477500,480000
"East Arlington","Jacksonville","FL","Jacksonville","Duval County",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216500,219500,219900,219000,218000,229900,220450,217350,229900,229900,232250,234500,230000,235000,244450,239450,232900,230000,229000,229900,235000,249900,249700,248000,246500,248000,245000,248000,247250,239900,239900,250450,255000,249999.5,244950,242400,252500,264900,261580,256750,258950,255854,255000,255000,255000,255000,268167.5,277900,274900,273800,274900,278500,278750,277750,279949.5,282499.5,284445
"Heights","Billings","MT","Billings","Yellowstone County",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241500,246450,248900,247900,249900,259900,249900,249300,259900,261250,259900,261750,259900,254950,249900,249900,245000,242450,253950,245000,244900,244900,254000,254500,259450,259900,259900,253000,250000,251500,269000,267200,269900,269900,264900,265000,251450,249900,248950,255000,250000
"Kings Grant","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,467450,450000,499000,499000,484900,479900,499000,484950,477450,484950,484950,459000,439900,363950,350000,377450,399900,409000,415000,425000,432450,395000,375000,422450,429950,437450,425000,475000,467000,475000,485000,482450,464450,489000,478000,472500,429950,478000,477000,479000,478000,482450,519950,499900,484950,449950,441950,450000,444450,449950,484950,476950,464900,470950,499000,484450,499000,467000,469000,499450,499900,499000,499000,489500,529500,529500,527250,515000,530000,525000,561000,589000,555000,587000
"Hollywood Lakes","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899900,899000,859500,924000,874475,970000,889000,899000,872500,785000,870000,860000,870000
"Providence","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,260000,273116,269751.5,259000,264900,257000,256900,259445,265000,279444,279970,285000,283490,269990,271490,276999,287720.5,289995,291990,291840,290000,295527.5,296990,299925,311763,316740,308745,309900,333495,343495,355101,347176.5,336000,331474.5,339900,335000,325000,331001.5,335000,329450,340661.5,351990,352000,362744,379900,379950,376278,387418,389900,385450,381421,384000,382500,389000,377499.5,365000,369900,375000,374950,374900,374900
"Tampa Palms","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407450,394900,380000,419000,409900,399000,402450,417500,434450,429000,409950,427000,454500,394950,406000,429500,420000,435000,410000,412500,421278,408400,400494.5,399900,391495,389900,394990,392000,385000,379450,379900,389000,397445,386995,399490
"Golden Glades - The Woods","Jacksonville","FL","Jacksonville","Duval County",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290000,299450,284900,279900,264900,276450,267500,269900,277450,264950,277400,284900,297000,289500,284500,299900,298200,309650,312000,309000,304900,302400,299900,299900,306400,297500,307450,293950,299900,309000,299900,299900,297400,322000,345000,357900,373610,370475,372400,373632.5,365475,384990,401744,399900,406744,413570,350000,353495,350000,349900,347400,349900,353750,382000,398965,398930,398930
"Desert Shores","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299950,299700,299700,307000,314950,315000,309900,326950,310000,322400,309950,317000,315000,333625,350000,369000,365900,365900,339950,327250,319990,337450,327500,342000,343450,322500,340950,349995,359950,360000,344457,352000,364400,339000,335000,329250,325000,329700,336500,329900,362450,369499,384900,384900,384900,379900,379000,371200,395000,385000,395000,390000,399900,407859,419900,399900,415000,412450,409990,418500
"Great Bridge East","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",142,349450,345589,335000,331450,339000,342900,339900,343950,342794.5,337450,332200,345500,346500,339900,339900,335000,339900,339000,318000,3e+05,304950,311450,314999.5,319000,309750,347000,312900,315000,314999,344900,347000,349900,297450,295500,299000,298900,288750,297400,309900,299900,315000,327450,319000,315900,305900,324900,329900,323400,318450,325250,337450,330000,324900,319000,319900,315000,315000,309950,314900,309950,334450,327450,321873.5,337450,332400,329900,336950,345000,346000,342500,352400,337500,345000,351950,367400,382750,380600,361000,360000,349999,349999,339900,333450,339750,329900,345000,355000,352500,354000,355000,347000,337500,325000,343700,338000,339000,344750,347000,349900,354000,351750,353900,350000,350000,353900,348650,349900
"Sterling Ridge","The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery County",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364900,350900,380503.5,364900,394000,414375,399900,379343,360690,394500,396000,372467,363970,365440,363040,357461.5,354040,335495,358875,341000,321990
"Green Valley Ranch","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",144,262950,255000,260450,250000,265000,250000,250000,240000,244950,250000,239900,240000,249900,250000,239450,239900,249950,259450,254900,254900,238400,239700,234999.5,254450,259000,262256.5,249900,265000,279900,275000,274950,275000,269450,269900,267450,271450,265000,265000,277350,291800,290850,309950,310444,3e+05,335000,344995,330000,330000,342000,362900,388495,356450,372450,388000,395000,374900,395000,375000,374950,372400,377000,392996.5,379000,375000,369900,367450,389000,389900,385000,382449.5,385000,379750,382250,382445,372450,382450,387400,389940,389900,372500,367000,370000,370000,369950,374970,384900,419900,425000,4e+05,412444,399999.5,409900,399990,389450,389000,415000,459950,447450,449900,449800,469500,499949.5,439900,410000,410000,435000,434400
"South Gateway","Salem","OR","Salem","Marion County",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390000,385000,387000,385000,394950,389000,399900,399950,412450,430000,449500,444700,439900,439900,432900,415900,417950,420450,420400,422925,424900,427900
"Canyon Crest","Riverside","CA","Riverside-San Bernardino-Ontario","Riverside County",146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429900,429900,435000,437500,449950,429900,436800,435000,429900,442450,445000,445000,434900,437450,439900,444900,449000,446500,445000,449000,462000,449000,465000,449950,442500,450000,450000,434900,437425,449450,449950,450000,471998,480000,499900,515000,499950,5e+05,5e+05,524500,519500,535000,535000,535000,550000,524475,548000,539900,538700,533700,527450,505000,499900,499900
"Lake Houston","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",147,286980,274864,269900,269900,267650,269900,249900,248878.5,244900,235890,237484.5,239569,243860,231900,229900,229900,238900,240900,245582,254425,254425,249950,247900,246970,240926.5,245286.5,237101,247995,240853.5,244975.5,245000,248000,246445,248000,248000,242995,248950,243990,266931,273422,268003,269900,264999.5,276103,282950,295000,289950,289950,291945,297500,299900,313921.5,320000,319495,310990,318900,320990,319450,320574,327012.5,333623,329200,329750,319495,324495,321758.5,319495,322237,326490,325990,314947.5,319900,322790,325750,335000,326892.5,329000,327500,323000,324500,319900,319900,324947,318151,324973.5,316500,309990,315000,313995,299000,299900,304990,307525,301145,309525,299900,306990,308495,309900,310992.5,313745,317747.5,324923.5,314900,315000,309995,307745
"South Franklin","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e+05,284700,309900,299900,269900,305000,269900,270000,239900,254900,239900,234999.5,274950,260750,264900,257500,277250,264900,245700,269900,279000,273900,285000,309900,289360,272400,285000,291000,292860,285990,268445,254945,267400,262445
"Delmar","Bethlehem","NY","Albany-Schenectady-Troy","Albany County",149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334900,352450,329900,329900,336999.5,339000,344700,344700,339900,329900,339900,324900,339400,349900,339900,349900,337200,342400,354450,349900,349900
"Buffalo","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509900,502400,494900,435000,460000,459000,449900,449900,477000,524000,524000,545000,549000,559999,649999.5,599974.5,599450,599900,639000,639500,580000,566499.5,549999.5,589745,589745,567499.5,629000,629000,649999,650000,599900,662444,649990,625445,649888,599900,599900,599000,624900,599000,649900,552450,552450,649900,7e+05,652000,745000,686999.5,674999.5
"Kuliouou-Kalani Iki","Honolulu","HI","Urban Honolulu","Honolulu County",151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147500,1988888,1981500,1981500,1988888,1988888,2138000,2180000,2075000,2082500,1987500,1982500,1850000,1925000,1972000,1972000,1825000,2095000,1895000,1895000,1947500,1920000,1885000,2108000,2278500,2259000,2199000,2199400,2159000,2199800,2120000,1912500,1937000,2100000,2150000,1872500,1895000,2150000,2200000,2222000,2188000,2050000,1996500,1988000,2162500,1978000,1980000,1975000,1978000,1983000
"Bluffview","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925000,992000,1050000,996250,1022250,1039000,1099500,1179000,1199000,1209500,1200000,1234000,1199000,1197000,1225000,1249000,1249000,1199000,1150000,1200000,1224750,1320000,1475000,1462500,1450000,1344500,1385000,1375000,1315000,1299000,1299000,1237500,1250000,1250000,1295000,1322500,1295000,1399000,1489000,1399000,1350000,1325000,1337500,1400000,1499000
"McCullough Hills","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294500,299000,292500,3e+05,326474.5,327950,3e+05,299500,320000,337394,349800,344900,320490,349900,328500,321490,346490,355000,364490,364900,348990,364490,349950,339990,340354,345000,360000,340000,339195,331245,338490,339245,349900,392995,391430,395500,390995,382370,394245,393439,385000,388500,397990,387250,397990,374990,379444,380000,398200,407200,438475,430175,437350,437350,441350,462618,455000,453800,433675,432050,433000,425000,430000,424950,399497.5
"Chimney Lakes","Jacksonville","FL","Jacksonville","Duval County",154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246787.5,245990,247490,245000,249995,237900,240922.5,233490,249945,256992.5,256887.5,254490,254990,256100,254990,262990,262490,256990,254990,255490,254187.5,255650,254490
"Hunters Creek","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299700,299900,296900,290000,314900,312000,307400,299000,299950,314450,304900,319900,312900,309450,307400,299900,299900,314994.5,319900,319000,312445,315000,320000,329945,324999,314999,314999,307449.5,329900,309900,329899,327449.5,329949.5,334888.5,329925,329863.5,329863.5,325000,339600,342250,339200,354949.5,351999.5,327450,340000,339500,342500,350950,350000,359900,345000,346950,354900,322500,344000,349000,353900,354450,356500,356500,349900,349900,350000,359900
"Roxborough","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309000,320000,297000,271250,278700,284900,284900,274900,314500,289000,304950,324900
"North Stamford","Stamford","CT","Bridgeport-Stamford-Norwalk","Fairfield County",157,840000,847450,849000,839000,832000,829000,829000,824750,799000,799000,789500,789000,789500,787000,799900,809000,854450,849900,849900,825000,810000,804500,799000,799000,799000,799000,8e+05,825000,827000,799000,799000,789000,795000,795000,797000,799999.5,789000,775000,799000,799000,825000,819000,825000,825000,829000,827000,799900,799900,823450,822000,799900,827500,830000,819000,820000,799000,795000,795000,779000,779000,770575,758575,789000,761025,775000,767000,775000,789499.5,789000,789000,759999,789500,794500,789000,749000,775000,772000,754900,749900,749000,749950,757000,752500,749450,765000,795000,789000,749000,749000,745000,742450,749000,749500,762000,775000,781500,777000,775000,775000,8e+05,799900,775000,767000,769000,767000,789000,795000
"Lea Hill","Auburn","WA","Seattle-Tacoma-Bellevue","King County",158,,,269950,279475,274925,282450,269950,285000,282500,284500,284000,284950,272450,249950,265000,267475,259900,254900,254900,255375,252425,258900,289950,299950,303975,3e+05,301450,289950,287450,294500,304950,299950,307450,309950,309950,309950,295950,309950,304950,297950,302950,309990,309990,314403,314950,310000,309950,354950,369000,360000,359950,360000,360000,369900,369950,369925,369900,372400,354900,369900,369900,369000,369900,362900,363900,369900,378445,375750,384950,379445,377900,384475,374900,370000,379950,389950,395000,396950,396950,397975,399475,401450,418475,425000,418575,430450,435000,479950,479500,474950,449950,439900,474950,479950,490815,478415,478415,486792.5,484950,484900,489000,475000,474975,469950,499950,495000,509975
"Afton Oaks - River Oaks Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847000,1847000,1895000,1925000,1992500,1990000,1959950,1992500,1990000,1945000,1945000,1800000,2100000,1992500,2100000,1995000,1990000,1924750,1750000,1849000,1850000,1890000,2199000,2275000,2176005,2050000,2299000,2499500,2297000,2448000,2495000,2422500,2380000,2195000
"Western Branch South","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",160,314000,314000,319900,315000,309900,3e+05,299900,299925,289950,289900,294430,299900,290850,293115,289900,293115,310000,314500,305000,299900,299900,306950,314000,299000,299900,299900,299900,299900,289900,289900,284900,288450,285000,289900,289900,309990,304900,299450,299000,314990,314990,317495,317495,319695,322245,311400,314495,319995,324990,324995,329858,334900,334900,329900,327400,329900,350000,333950,339990,335245,342695,350000,352900,349950,349975,349950,349900,349900,345000,349500,347990,349000,340075,330000,344250,340000,340000,344250,345075,352900,360000,359950,349900,339995,349935,339900,344450,357285,356137.5,352730,350000,350000,350000,357285,354400,360045,353740,349950,354900,351915,358990,351915,350000,359900,366900,366900,369900
"Villages of Woodland Springs","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",161,178852,179527,179900,179000,176900,175000,175000,179999.5,184500,180000,183000,175000,183990,177858.5,179925,175275,175275,180000,179990,183450,190000,188500,189900,189900,186982.5,192725,183368,190218,185000,182770,179945,179700,175450,179900,182845,179990,175000,179749.5,181920,189990,197500,199990,193000,200990,2e+05,194700,194672.5,196597.5,196642.5,198990,202990,209950,210995,212945,207990,209900,224900,229900,220000,219900,229000,235000,232450,227450,232000,234950,225000,220000,224450,239900,239900,239000,242450,246000,239900,247000,247000,254900,255000,253450,260000,264900,239500,249900,255650,259900,265000,269900,269900,264900,255000,255000,257400,265000,259800,259850,262250,262250,276000,269950,272450,275000,279900,277450,274950,275000,275000
"Murraysville","Wilmington","NC","Wilmington","New Hanover County",162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269900,269950,269900,274170,273000,271500,269743,269871.5,266695,270000,287999,284934.5,286900,297590,298654.5,298999,298310,297646.5,307499,304958,3e+05,297500,299950,301958,299900,301384,299900,294900,296728.5,300116
"Beverly Crest","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795000,2772500,2841500,2795000,3140000,2797000,2747000,2996500,2995000,2995000,3093944,3195000,3296500,3463000,3245000,3195000,2996944,2972500,2937500,2975000
"Upper Grand Lagoon","Panama City","FL","Panama City","Bay County",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454500,449000,461500,469450,445000,445000,447500,440000,420000,416950,399000,448000,466500,489900,537000,469900,519999.5,494900,510000,537000,510000,512449.5,477000,475000,495900,499900,499000,517250,499900,479900,440000,507450,519500,525000,522250,516750,516750,519500,545000,535000,516750,529000,550859,501950,514000
"Greater Wythe","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219000,217250,210000,219900,219900,220000,199900,214900,229900,207450,205000,204950,2e+05,195000,188700,189950,189900,219900,219500,199950,209950,189950,190000
"Martha Lake","Lynnwood","WA","Seattle-Tacoma-Bellevue","Snohomish County",166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549950,549000,539950,549950,549950,579970,644950,649950,649950,639950,639950,588975,588975,594950,588000
"Pinnacle Peak","Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193497.5,1200000,1247500,1375000,1150000,1186500,1186500,1184000,1184000,1102490,925000,1025000,1137495,1061388.5
"Galludet","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194500,189000,199900,189900,200450,205000,194900,229900,232400,229900,225000,219400,200900,217450,220000,233450,241900,233200,215000,225000,226900,245900,263990,239900,239949.5,258750,234900,229000,227450,225000,249500,222500,225000
"Falcon","Colorado Springs","CO","Colorado Springs","El Paso County",169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241450,225000,249950,244700,233950,264950,273500,270000,273487.5,273607,272000,273475,273607,269000,278950,278333,271853,274900,265919.5,268333,268333,279000,280475,280950,280000,280475,279950,277000,264900,269900,277450,265240,263500,261997.5,265240,267117.5,269450,270997.5,272012,269900,265000,265000,269950,285000,294000,298940,299420,313697.5,313697.5,329947.5,328447.5,329947.5,326995,328000,339000,338000,331500,345000,350500,360000,355200,354000,343000,339900,340450,350000,351500,345000,347575
"Heritage","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439900,413950,379900,364900,350000,369900,379900,379900,352092,352042,355000,375000
